gid,beta,total_errors,playoff,season,date,home,away,home_elo,away_elo,team1,team2,elo1_pre,elo2_pre,elo_diff,season_int,AR
22201209,1,1,0,2023,2023-04-07,NOP,NYK,NOP,NYK,NOP,NYK,1536.85407,1612.409914,-75.55584399999998,2023,1.0
22201220,0,3,0,2023,2023-04-09,NYK,IND,NYK,IND,NYK,IND,1604.130246,1383.394037,220.73620899999992,2023,0.0
22201228,1,2,0,2023,2023-04-09,LAL,UTA,LAL,UTA,LAL,UTA,1567.82301,1417.943876,149.87913400000002,2023,0.5
22201229,1,2,0,2023,2023-04-09,PHX,LAC,PHO,LAC,PHO,LAC,1586.43696,1537.379119,49.05784100000005,2023,0.5
22300001,0,1,0,2024,2023-11-03,IND,CLE,IND,CLE,IND,CLE,1442.601583,1522.929642,-80.32805900000017,2024,0.0
22300002,1,1,0,2024,2023-11-03,MIL,NYK,MIL,NYK,MIL,NYK,1523.381814,1572.381829,-49.00001499999985,2024,1.0
22300005,1,1,0,2024,2023-11-03,OKC,GSW,OKC,GSW,OKC,GSW,1517.859882,1606.752664,-88.89278200000012,2024,1.0
22300007,1,2,0,2024,2023-11-03,POR,MEM,POR,MEM,POR,MEM,1378.686205,1486.081443,-107.39523800000006,2024,0.5
22300009,0,1,0,2024,2023-11-10,WAS,CHA,WAS,CHO,WAS,CHO,1443.394658,1369.62107,73.77358800000002,2024,0.0
22300011,2,2,0,2024,2023-11-10,HOU,NOP,HOU,NOP,HOU,NOP,1429.616413,1495.52303,-65.9066170000001,2024,1.0
22300012,0,1,0,2024,2023-11-10,MEM,UTA,MEM,UTA,MEM,UTA,1483.943671,1407.457619,76.48605199999997,2024,0.0
22300015,0,1,0,2024,2023-11-10,PHX,LAL,PHO,LAL,PHO,LAL,1533.047352,1522.99263,10.054722000000083,2024,0.0
22300018,1,1,0,2024,2023-11-14,DET,ATL,DET,ATL,DET,ATL,1324.030792,1545.504411,-221.47361899999987,2024,1.0
22300024,1,2,0,2024,2023-11-14,DEN,LAC,DEN,LAC,DEN,LAC,1663.123827,1495.789033,167.33479399999987,2024,0.5
22300034,0,1,0,2024,2023-11-17,NOP,DEN,NOP,DEN,NOP,DEN,1489.733351,1664.751407,-175.0180559999999,2024,0.0
22300037,2,2,0,2024,2023-11-17,LAC,HOU,LAC,HOU,LAC,HOU,1494.161454,1443.165575,50.99587900000006,2024,1.0
22300040,1,1,0,2024,2023-11-21,PHI,CLE,PHI,CLE,PHI,CLE,1640.862146,1551.938464,88.92368199999987,2024,1.0
22300045,1,2,0,2024,2023-11-24,NYK,MIA,NYK,MIA,NYK,MIA,1591.25378,1624.475151,-33.22137100000009,2024,0.5
22300049,1,2,0,2024,2023-11-24,MIL,WAS,MIL,WAS,MIL,WAS,1576.580028,1383.622611,192.95741700000008,2024,0.5
22300051,0,1,0,2024,2023-11-24,GSW,SAS,GSW,SAS,GSW,SAS,1531.116901,1311.962906,219.15399500000012,2024,0.0
22300054,1,1,0,2024,2023-11-28,BKN,TOR,BRK,TOR,BRK,TOR,1510.148199,1516.938795,-6.7905960000000505,2024,1.0
22300058,1,1,0,2024,2023-11-28,MIN,OKC,MIN,OKC,MIN,OKC,1593.270937,1590.757419,2.5135179999999764,2024,1.0
22300059,2,3,0,2024,2023-11-28,DAL,HOU,DAL,HOU,DAL,HOU,1502.135462,1468.870263,33.26519899999994,2024,0.6666666666666666
22300060,2,2,0,2024,2023-11-28,SAC,GSW,SAC,GSW,SAC,GSW,1551.035469,1532.809446,18.22602299999994,2024,1.0
22300062,1,1,0,2024,2023-10-24,GSW,PHX,GSW,PHO,GSW,PHO,1569.275923,1544.111459,25.164463999999953,2024,1.0
22300063,0,1,0,2024,2023-10-25,CHA,ATL,CHO,ATL,CHO,ATL,1416.291017,1524.6111,-108.32008300000007,2024,0.0
22300065,1,2,0,2024,2023-10-25,NYK,BOS,NYK,BOS,NYK,BOS,1572.619394,1623.942943,-51.32354899999996,2024,0.5
22300067,0,1,0,2024,2023-10-25,BKN,CLE,BRK,CLE,BRK,CLE,1494.73696,1553.718917,-58.981956999999966,2024,0.0
22300068,1,4,0,2024,2023-10-25,MIA,DET,MIA,DET,MIA,DET,1580.063422,1329.565168,250.49825399999986,2024,0.25
22300069,0,1,0,2024,2023-10-25,TOR,MIN,TOR,MIN,TOR,MIN,1546.368677,1516.113883,30.254793999999947,2024,0.0
22300073,1,3,0,2024,2023-10-25,SAS,DAL,SAS,DAL,SAS,DAL,1373.548586,1457.972953,-84.42436700000007,2024,0.3333333333333333
22300075,1,1,0,2024,2023-10-26,MIL,PHI,MIL,PHI,MIL,PHI,1547.271838,1606.322033,-59.05019500000003,2024,1.0
22300076,1,1,0,2024,2023-10-26,LAL,PHX,LAL,PHO,LAL,PHO,1564.307763,1553.567324,10.740438999999924,2024,1.0
22300078,0,1,0,2024,2023-10-27,MEM,DEN,MEM,DEN,MEM,DEN,1539.754649,1645.762549,-106.00790000000006,2024,0.0
22300079,0,1,0,2024,2023-10-27,ATL,NYK,ATL,NYK,ATL,NYK,1516.640175,1565.122794,-48.48261900000011,2024,0.0
22300080,0,1,0,2024,2023-10-27,BOS,MIA,BOS,MIA,BOS,MIA,1631.439542,1580.804403,50.63513899999998,2024,0.0
22300082,3,5,0,2024,2023-10-27,CHI,TOR,CHI,TOR,CHI,TOR,1509.53813,1549.617759,-40.07962900000007,2024,0.6
22300083,1,3,0,2024,2023-10-27,SAS,HOU,SAS,HOU,SAS,HOU,1364.648022,1363.015786,1.6322360000001481,2024,0.3333333333333333
22300084,1,2,0,2024,2023-10-27,DAL,BKN,DAL,BRK,DAL,BRK,1466.873517,1490.06682,-23.193303000000014,2024,0.5
22300085,2,3,0,2024,2023-10-27,UTA,LAC,UTA,LAC,UTA,LAC,1422.592856,1522.487287,-99.89443099999994,2024,0.6666666666666666
22300111,1,1,0,2024,2023-10-30,LAL,ORL,LAL,ORL,LAL,ORL,1563.274777,1478.735603,84.539174,2024,1.0
22300119,0,1,0,2024,2023-11-01,MIA,BKN,MIA,BRK,MIA,BRK,1556.730975,1497.320967,59.410007999999834,2024,0.0
22300121,2,2,0,2024,2023-11-01,OKC,NOP,OKC,NOP,OKC,NOP,1526.89208,1517.945707,8.946372999999994,2024,1.0
22300127,1,3,0,2024,2023-11-01,LAL,LAC,LAL,LAC,LAL,LAC,1565.777446,1533.786555,31.990891000000147,2024,0.3333333333333333
22300133,1,3,0,2024,2023-11-04,IND,CHA,IND,CHO,IND,CHO,1449.138056,1383.324442,65.81361399999992,2024,0.3333333333333333
22300143,1,1,0,2024,2023-11-05,DAL,CHA,DAL,CHO,DAL,CHO,1497.185597,1390.053768,107.13182899999993,2024,1.0
22300149,1,1,0,2024,2023-11-06,BKN,MIL,BRK,MIL,BRK,MIL,1505.369487,1529.157868,-23.788381000000072,2024,1.0
22300154,1,2,0,2024,2023-11-06,MIN,BOS,MIN,BOS,MIN,BOS,1545.863161,1664.240535,-118.37737399999992,2024,0.5
22300159,1,2,0,2024,2023-11-08,PHI,BOS,PHI,BOS,PHI,BOS,1630.734092,1656.720713,-25.986621000000014,2024,0.5
22300162,1,3,0,2024,2023-11-08,CHI,PHX,CHI,PHO,CHI,PHO,1494.533487,1527.970038,-33.43655100000001,2024,0.3333333333333333
22300164,1,2,0,2024,2023-11-08,MEM,MIA,MEM,MIA,MEM,MIA,1492.862222,1552.378348,-59.516125999999986,2024,0.5
22300165,1,2,0,2024,2023-11-08,MIL,DET,MIL,DET,MIL,DET,1537.34697,1332.158381,205.1885890000001,2024,0.5
22300169,1,1,0,2024,2023-11-08,DEN,GSW,DEN,GSW,DEN,GSW,1668.975125,1606.428796,62.546329000000014,2024,1.0
22300170,2,3,0,2024,2023-11-08,SAC,POR,SAC,POR,SAC,POR,1493.584792,1371.905427,121.67936500000019,2024,0.6666666666666666
22300172,1,1,0,2024,2023-11-09,ORL,ATL,ORL,ATL,,,,,30.35619799999995,2024,1.0
22300178,0,1,0,2024,2023-11-12,BKN,WAS,BRK,WAS,BRK,WAS,1499.30946,1429.106876,70.20258399999989,2024,0.0
22300179,3,4,0,2024,2023-11-12,LAC,MEM,LAC,MEM,LAC,MEM,1505.497387,1470.722568,34.77481899999998,2024,0.75
22300182,0,3,0,2024,2023-11-12,HOU,DEN,HOU,DEN,HOU,DEN,1434.52627,1671.763133,-237.23686299999986,2024,0.0
22300184,1,1,0,2024,2023-11-12,SAS,MIA,SAS,MIA,SAS,MIA,1361.255806,1573.808465,-212.55265900000018,2024,1.0
22300196,1,2,0,2024,2023-11-15,CHI,ORL,CHI,ORL,CHI,ORL,1487.078391,1471.220625,15.857766000000083,2024,0.5
22300204,1,2,0,2024,2023-11-18,CHI,MIA,CHI,MIA,CHI,MIA,1469.224021,1587.474353,-118.25033200000007,2024,0.5
22300205,0,1,0,2024,2023-11-18,MIL,DAL,MIL,DAL,MIL,DAL,1564.967722,1527.825914,37.14180800000008,2024,0.0
22300207,1,1,0,2024,2023-11-18,GSW,OKC,GSW,OKC,GSW,OKC,1545.163352,1567.466889,-22.303537000000006,2024,1.0
22300214,2,3,0,2024,2023-11-19,UTA,PHX,UTA,PHO,UTA,PHO,1422.312661,1528.390862,-106.07820100000004,2024,0.6666666666666666
22300217,0,2,0,2024,2023-11-20,CHA,BOS,CHO,BOS,CHO,BOS,1350.373824,1690.164647,-339.79082300000005,2024,0.0
22300218,0,2,0,2024,2023-11-20,DET,DEN,DET,DEN,DET,DEN,1312.099625,1643.34041,-331.24078499999996,2024,0.0
22300225,1,2,0,2024,2023-11-22,CHA,WAS,CHO,WAS,CHO,WAS,1361.428871,1387.799828,-26.370956999999862,2024,0.5
22300226,0,2,0,2024,2023-11-22,ORL,DEN,ORL,DEN,ORL,DEN,1516.209308,1645.571007,-129.36169900000004,2024,0.0
22300227,2,2,0,2024,2023-11-22,ATL,BKN,ATL,BRK,ATL,BRK,1520.636679,1492.917506,27.719172999999955,2024,1.0
22300230,2,2,0,2024,2023-11-22,IND,TOR,IND,TOR,IND,TOR,1477.839413,1509.269186,-31.42977300000007,2024,1.0
22300233,1,2,0,2024,2023-11-22,NOP,SAC,NOP,SAC,NOP,SAC,1516.075577,1535.64581,-19.570232999999917,2024,0.5
22300236,2,4,0,2024,2023-11-22,PHX,GSW,PHO,GSW,PHO,GSW,1536.705986,1537.181424,-0.47543800000016745,2024,0.5
22300238,0,1,0,2024,2023-11-22,LAL,DAL,LAL,DAL,LAL,DAL,1542.510989,1504.421214,38.089775000000145,2024,0.0
22300239,2,3,0,2024,2023-11-25,OKC,PHI,OKC,PHI,OKC,PHI,1598.986226,1621.215917,-22.229691000000003,2024,0.6666666666666666
22300242,0,1,0,2024,2023-11-25,CLE,LAL,CLE,LAL,CLE,LAL,1532.323536,1533.851818,-1.5282819999999901,2024,0.0
22300243,2,2,0,2024,2023-11-25,UTA,NOP,UTA,NOP,UTA,NOP,1394.824626,1535.520922,-140.69629599999985,2024,1.0
22300245,2,3,0,2024,2023-11-26,MIL,POR,MIL,POR,MIL,POR,1577.995385,1335.988216,242.00716899999998,2024,0.6666666666666666
22300247,2,2,0,2024,2023-11-26,NYK,PHX,NYK,PHO,NYK,PHO,1594.969694,1561.071024,33.89866999999981,2024,1.0
22300254,1,2,0,2024,2023-11-27,IND,POR,IND,POR,IND,POR,1478.118214,1334.500412,143.61780199999998,2024,0.5
22300256,1,2,0,2024,2023-11-27,UTA,NOP,UTA,NOP,UTA,NOP,1402.947005,1527.398544,-124.45153899999991,2024,0.5
22300260,1,1,0,2024,2023-11-29,TOR,PHX,TOR,PHO,TOR,PHO,1508.947422,1569.632635,-60.685212999999976,2024,1.0
22300280,0,1,0,2024,2023-12-02,LAC,GSW,LAC,GSW,LAC,GSW,1521.115879,1535.387079,-14.271200000000135,2024,0.0
22300281,0,1,0,2024,2023-12-02,CHA,MIN,CHO,MIN,CHO,MIN,1366.58354,1599.689908,-233.10636799999997,2024,0.0
22300289,0,2,0,2024,2023-12-02,UTA,POR,UTA,POR,UTA,POR,1397.726521,1367.040881,30.68564000000015,2024,0.0
22300292,0,1,0,2024,2023-12-11,CHA,MIA,CHO,MIA,CHO,MIA,1363.82554,1562.782272,-198.95673199999987,2024,0.0
22300300,2,3,0,2024,2023-12-11,MIL,CHI,MIL,CHI,MIL,CHI,1587.634707,1471.106808,116.52789899999993,2024,0.6666666666666666
22300304,0,1,0,2024,2023-12-11,LAC,POR,LAC,POR,LAC,POR,1544.760027,1350.264795,194.495232,2024,0.0
22300306,0,1,0,2024,2023-12-12,DAL,LAL,DAL,LAL,DAL,LAL,1513.291625,1581.105983,-67.81435799999986,2024,0.0
22300308,0,1,0,2024,2023-12-12,PHX,GSW,PHO,GSW,PHO,GSW,1538.214106,1531.880634,6.3334719999998015,2024,0.0
22300318,1,1,0,2024,2023-12-13,UTA,NYK,UTA,NYK,UTA,NYK,1373.339107,1589.590809,-216.25170200000002,2024,1.0
22300326,2,2,0,2024,2023-12-15,CHA,NOP,CHO,NOP,CHO,NOP,1357.988022,1540.300441,-182.3124190000001,2024,1.0
22300332,2,3,0,2024,2023-12-15,MEM,HOU,MEM,HOU,MEM,HOU,1432.777333,1495.718146,-62.940812999999935,2024,0.6666666666666666
22300337,0,1,0,2024,2023-12-16,MIA,CHI,MIA,CHI,MIA,CHI,1551.905196,1477.75556,74.14963599999987,2024,0.0
22300340,0,1,0,2024,2023-12-16,DEN,OKC,DEN,OKC,DEN,OKC,1628.814009,1591.978776,36.83523300000002,2024,0.0
22300347,0,1,0,2024,2023-12-17,PHX,WAS,PHO,WAS,PHO,WAS,1515.154694,1364.196466,150.95822799999996,2024,0.0
22300348,1,3,0,2024,2023-12-17,POR,GSW,POR,GSW,POR,GSW,1328.573334,1527.321526,-198.74819200000002,2024,0.3333333333333333
22300349,0,1,0,2024,2023-12-18,CLE,HOU,CLE,HOU,CLE,HOU,1541.035851,1501.131687,39.90416400000004,2024,0.0
22300351,1,1,0,2024,2023-12-18,PHI,CHI,PHI,CHI,PHI,CHI,1659.878793,1475.478537,184.40025600000013,2024,1.0
22300353,1,1,0,2024,2023-12-18,MIA,MIN,MIA,MIN,MIA,MIN,1554.182218,1629.159595,-74.97737700000016,2024,1.0
22300359,1,1,0,2024,2023-12-18,LAL,NYK,LAL,NYK,LAL,NYK,1556.566024,1584.368526,-27.802502000000004,2024,1.0
22300362,1,2,0,2024,2023-12-19,GSW,BOS,GSW,BOS,GSW,BOS,1531.560404,1683.495132,-151.93472799999995,2024,0.5
22300363,0,2,0,2024,2023-12-19,POR,PHX,POR,PHO,POR,PHO,1324.334456,1517.164866,-192.83041000000003,2024,0.0
22300381,1,1,0,2024,2023-12-21,POR,WAS,POR,WAS,POR,WAS,1333.920531,1359.127765,-25.20723399999997,2024,1.0
22300383,0,1,0,2024,2023-12-22,BKN,DEN,BRK,DEN,BRK,DEN,1492.993512,1637.953614,-144.960102,2024,0.0
22300392,0,1,0,2024,2023-12-23,NOP,HOU,NOP,HOU,NOP,HOU,1571.935292,1499.682688,72.25260399999979,2024,0.0
22300408,0,1,0,2024,2023-12-26,CHI,ATL,CHI,ATL,CHI,ATL,1488.115927,1507.995018,-19.879091000000017,2024,0.0
22300409,0,2,0,2024,2023-12-26,HOU,IND,HOU,IND,HOU,IND,1507.857951,1452.312429,55.54552199999989,2024,0.0
22300420,0,1,0,2024,2023-12-27,DAL,CLE,DAL,CLE,DAL,CLE,1502.873985,1542.932199,-40.058214000000135,2024,0.0
22300424,1,1,0,2024,2023-12-28,NOP,UTA,NOP,UTA,NOP,UTA,1556.241318,1432.987447,123.25387100000012,2024,1.0
22300432,0,2,0,2024,2023-12-29,BOS,TOR,BOS,TOR,BOS,TOR,1726.326826,1469.060482,257.2663439999999,2024,0.0
22300434,2,3,0,2024,2023-12-29,HOU,PHI,HOU,PHI,HOU,PHI,1474.921778,1664.801048,-189.87927000000013,2024,0.6666666666666666
22300440,0,2,0,2024,2023-12-30,DET,TOR,DET,TOR,DET,TOR,1228.73619,1468.208296,-239.47210599999994,2024,0.0
22300443,2,2,0,2024,2023-12-30,MIN,LAL,MIN,LAL,MIN,LAL,1632.04104,1544.105369,87.93567099999996,2024,1.0
22300445,0,1,0,2024,2023-12-31,WAS,ATL,WAS,ATL,WAS,ATL,1340.775835,1491.385097,-150.60926200000017,2024,0.0
22300452,0,1,0,2024,2024-01-01,TOR,CLE,TOR,CLE,TOR,CLE,1460.696499,1540.332751,-79.63625200000001,2024,0.0
22300467,0,1,0,2024,2024-01-03,ATL,OKC,ATL,OKC,ATL,OKC,1496.584188,1657.565776,-160.98158799999987,2024,0.0
22300474,1,2,0,2024,2024-01-03,UTA,DET,UTA,DET,UTA,DET,1463.562499,1232.615701,230.94679799999994,2024,0.5
22300476,4,6,0,2024,2024-01-03,SAC,ORL,SAC,ORL,SAC,ORL,1525.24031,1514.025033,11.215277000000015,2024,0.6666666666666666
22300477,0,2,0,2024,2024-01-04,SAS,MIL,SAS,MIL,SAS,MIL,1284.882827,1615.868129,-330.98530200000005,2024,0.0
22300478,0,1,0,2024,2024-01-04,GSW,DEN,GSW,DEN,GSW,DEN,1518.776093,1628.070466,-109.29437299999995,2024,0.0
22300490,1,3,0,2024,2024-01-05,GSW,DET,GSW,DET,GSW,DET,1513.375155,1231.031756,282.34339899999986,2024,0.3333333333333333
22300492,1,1,0,2024,2024-01-05,SAC,TOR,SAC,TOR,SAC,TOR,1528.784716,1474.559124,54.22559199999978,2024,1.0
22300498,0,2,0,2024,2024-01-07,BKN,POR,BRK,POR,BRK,POR,1463.113702,1311.643302,151.47040000000015,2024,0.0
22300499,2,4,0,2024,2024-01-07,ORL,ATL,ORL,ATL,ORL,ATL,1519.691061,1489.334863,30.35619799999995,2024,0.5
22300501,1,1,0,2024,2024-01-07,DAL,MIN,DAL,MIN,DAL,MIN,1499.704091,1627.922022,-128.2179309999999,2024,1.0
22300503,0,1,0,2024,2024-01-07,PHX,MEM,PHO,MEM,PHO,MEM,1516.620545,1441.31094,75.30960499999992,2024,0.0
22300505,0,1,0,2024,2024-01-07,LAL,LAC,LAL,LAC,LAL,LAC,1492.673985,1615.198601,-122.52461600000015,2024,0.0
22300506,2,2,0,2024,2024-01-08,CHA,CHI,CHO,CHI,CHO,CHI,1327.759745,1483.094515,-155.33476999999993,2024,1.0
22300507,2,2,0,2024,2024-01-08,IND,BOS,IND,BOS,IND,BOS,1534.04045,1740.114555,-206.07410500000015,2024,1.0
22300516,0,2,0,2024,2024-01-09,LAL,TOR,LAL,TOR,LAL,TOR,1498.735772,1492.059467,6.676304999999957,2024,0.0
22300517,0,3,0,2024,2024-01-10,BOS,MIN,BOS,MIN,BOS,MIN,1733.270938,1635.938341,97.33259699999985,2024,0.0
22300521,3,3,0,2024,2024-01-10,ATL,PHI,ATL,PHI,ATL,PHI,1484.447939,1590.957733,-106.50979400000006,2024,1.0
22300523,2,3,0,2024,2024-01-10,CHI,HOU,CHI,HOU,CHI,HOU,1489.878321,1466.930889,22.947431999999935,2024,0.6666666666666666
22300530,1,4,0,2024,2024-01-11,DAL,NYK,DAL,NYK,DAL,NYK,1485.316388,1631.61764,-146.30125199999998,2024,0.25
22300535,1,2,0,2024,2024-01-12,MIA,ORL,MIA,ORL,MIA,ORL,1563.387577,1507.257089,56.130488000000014,2024,0.5
22300553,0,1,0,2024,2024-01-14,MIN,LAC,MIN,LAC,MIN,LAC,1634.739119,1628.354168,6.384951000000001,2024,0.0
22300562,1,1,0,2024,2024-01-15,BKN,MIA,BRK,MIA,BRK,MIA,1439.590372,1568.586995,-128.996623,2024,1.0
22300570,1,2,0,2024,2024-01-17,ATL,ORL,ATL,ORL,ATL,ORL,1435.789602,1513.001798,-77.21219599999995,2024,0.5
22300578,1,1,0,2024,2024-01-17,POR,BKN,POR,BRK,POR,BRK,1311.613143,1435.96902,-124.35587699999996,2024,1.0
22300580,2,2,0,2024,2024-01-18,TOR,CHI,TOR,CHI,TOR,CHI,1487.226166,1478.25263,8.973535999999967,2024,1.0
22300583,1,1,0,2024,2024-01-18,SAC,IND,SAC,IND,SAC,IND,1512.286857,1541.919465,-29.63260799999989,2024,1.0
22300584,0,1,0,2024,2024-01-19,CHA,SAS,CHO,SAS,CHO,SAS,1286.404497,1307.873813,-21.469315999999935,2024,0.0
22300587,1,2,0,2024,2024-01-19,MIA,ATL,MIA,ATL,MIA,ATL,1553.320287,1440.224162,113.09612500000003,2024,0.5
22300598,2,3,0,2024,2024-01-20,HOU,UTA,HOU,UTA,HOU,UTA,1453.293581,1547.943336,-94.64975500000014,2024,0.6666666666666666
22300599,1,1,0,2024,2024-01-20,MIN,OKC,MIN,OKC,MIN,OKC,1644.503432,1647.080141,-2.576708999999937,2024,1.0
22300604,1,2,0,2024,2024-01-21,PHX,IND,PHO,IND,PHO,IND,1550.382712,1542.303124,8.079588000000058,2024,0.5
22300610,4,10,0,2024,2024-01-22,MIN,CHA,MIN,CHO,MIN,CHO,1634.785467,1287.675237,347.11023,2024,0.4
22300612,1,2,0,2024,2024-01-22,PHX,CHI,PHO,CHI,PHO,CHI,1555.792014,1501.966841,53.82517300000018,2024,0.5
22300619,1,1,0,2024,2024-01-24,DET,CHA,DET,CHO,DET,CHO,1215.647065,1303.84977,-88.20270499999992,2024,1.0
22300632,1,1,0,2024,2024-01-25,GSW,SAC,GSW,SAC,GSW,SAC,1482.175517,1509.802971,-27.62745400000017,2024,1.0
22300636,0,1,0,2024,2024-01-26,IND,PHX,IND,PHO,IND,PHO,1540.882396,1577.573254,-36.690857999999935,2024,0.0
22300645,1,3,0,2024,2024-01-27,BKN,HOU,BRK,HOU,BRK,HOU,1444.291186,1457.556507,-13.265321000000085,2024,0.3333333333333333
22300649,1,2,0,2024,2024-01-27,SAS,MIN,SAS,MIN,SAS,MIN,1315.576356,1626.751998,-311.1756419999999,2024,0.5
22300650,2,2,0,2024,2024-01-27,GSW,LAL,GSW,LAL,GSW,LAL,1477.004218,1481.188892,-4.184673999999859,2024,1.0
22300651,2,2,0,2024,2024-01-27,DAL,SAC,DAL,SAC,DAL,SAC,1465.509589,1514.97427,-49.46468099999993,2024,1.0
22300652,1,1,0,2024,2024-01-28,IND,MEM,IND,MEM,IND,MEM,1544.652479,1483.488519,61.16396000000009,2024,1.0
22300653,1,2,0,2024,2024-01-28,ATL,TOR,ATL,TOR,ATL,TOR,1408.400904,1444.74959,-36.348685999999816,2024,0.5
22300665,0,2,0,2024,2024-01-29,SAS,WAS,SAS,WAS,SAS,WAS,1323.078819,1319.329712,3.7491070000000946,2024,0.0
22300666,1,2,0,2024,2024-01-29,DAL,ORL,DAL,ORL,DAL,ORL,1457.116448,1496.536856,-39.42040799999995,2024,0.5
22300670,0,1,0,2024,2024-01-30,BOS,IND,BOS,IND,BOS,IND,1711.763749,1548.534621,163.22912799999995,2024,0.0
22300675,1,1,0,2024,2024-01-31,CLE,DET,CLE,DET,CLE,DET,1636.165883,1246.024858,390.1410249999999,2024,1.0
22300682,1,1,0,2024,2024-01-31,OKC,DEN,OKC,DEN,OKC,DEN,1637.937078,1631.726077,6.2110009999998965,2024,1.0
22300686,0,1,0,2024,2024-02-01,UTA,PHI,UTA,PHI,UTA,PHI,1519.03406,1556.063112,-37.02905200000009,2024,0.0
22300687,1,1,0,2024,2024-02-01,MEM,CLE,MEM,CLE,MEM,CLE,1467.778408,1636.844826,-169.0664180000001,2024,1.0
22300694,1,2,0,2024,2024-02-02,MIN,ORL,MIN,ORL,MIN,ORL,1637.853707,1500.284933,137.56877400000008,2024,0.5
22300696,1,2,0,2024,2024-02-02,SAS,NOP,SAS,NOP,SAS,NOP,1305.617495,1584.500821,-278.8833260000001,2024,0.5
22300699,0,1,0,2024,2024-02-03,ATL,GSW,ATL,GSW,ATL,GSW,1435.982893,1504.27618,-68.29328699999996,2024,0.0
22300716,1,1,0,2024,2024-02-05,ATL,LAC,ATL,LAC,ATL,LAC,1443.440865,1683.34659,-239.90572500000007,2024,1.0
22300719,1,4,0,2024,2024-02-06,IND,HOU,IND,HOU,IND,HOU,1534.791173,1463.682427,71.10874600000011,2024,0.25
22300723,0,1,0,2024,2024-02-06,CHI,MIN,CHI,MIN,CHI,MIN,1475.831778,1633.490513,-157.65873499999998,2024,0.0
22300752,1,5,0,2024,2024-02-10,ORL,CHI,ORL,CHI,ORL,CHI,1504.240665,1495.9905,8.250164999999924,2024,0.2
22300759,1,1,0,2024,2024-02-11,MIA,BOS,MIA,BOS,MIA,BOS,1508.919232,1697.083722,-188.16449000000011,2024,1.0
22300762,3,4,0,2024,2024-02-12,CLE,PHI,CLE,PHI,CLE,PHI,1681.908085,1481.405234,200.50285099999996,2024,0.75
22300765,1,1,0,2024,2024-02-12,HOU,NYK,HOU,NYK,HOU,NYK,1450.238535,1602.445417,-152.20688199999995,2024,1.0
22300779,0,1,0,2024,2024-02-14,PHI,MIA,PHI,MIA,PHI,MIA,1492.21133,1537.583017,-45.37168699999984,2024,0.0
22300781,1,1,0,2024,2024-02-14,CLE,CHI,CLE,CHI,CLE,CHI,1671.10199,1504.032069,167.0699209999998,2024,1.0
22300782,1,1,0,2024,2024-02-14,TOR,IND,TOR,IND,TOR,IND,1396.620472,1520.055382,-123.43490999999995,2024,1.0
22300784,1,1,0,2024,2024-02-14,NOP,WAS,NOP,WAS,NOP,WAS,1610.858757,1295.984277,314.87447999999995,2024,1.0
22300786,0,1,0,2024,2024-02-14,DEN,SAC,DEN,SAC,DEN,SAC,1603.346008,1526.159414,77.18659400000001,2024,0.0
22300789,2,3,0,2024,2024-02-14,GSW,LAC,GSW,LAC,GSW,LAC,1586.09311,1643.254454,-57.16134399999987,2024,0.6666666666666666
22300790,2,3,0,2024,2024-02-15,MEM,MIL,MEM,MIL,MEM,MIL,1410.113217,1540.519813,-130.40659600000004,2024,0.6666666666666666
22300803,1,2,0,2024,2024-02-22,SAC,SAS,SAC,SAS,SAC,SAS,1536.991209,1319.752785,217.23842400000012,2024,0.5
22300804,1,1,0,2024,2024-02-23,ATL,TOR,ATL,TOR,ATL,TOR,1420.652015,1408.829063,11.822951999999987,2024,1.0
22300806,2,2,0,2024,2024-02-23,HOU,PHX,HOU,PHO,HOU,PHO,1443.23893,1592.787903,-149.54897299999993,2024,1.0
22300808,1,1,0,2024,2024-02-23,MIN,MIL,MIN,MIL,MIN,MIL,1684.346445,1534.289615,150.05683,2024,1.0
22300828,1,3,0,2024,2024-02-26,NYK,DET,NYK,DET,NYK,DET,1582.757054,1273.790054,308.96699999999987,2024,0.3333333333333333
22300832,1,1,0,2024,2024-02-27,CLE,DAL,CLE,DAL,CLE,DAL,1647.203654,1540.328426,106.87522799999988,2024,1.0
22300848,1,1,0,2024,2024-02-28,LAC,LAL,LAC,LAL,LAC,LAL,1617.515307,1527.200382,90.3149249999999,2024,1.0
22300850,1,2,0,2024,2024-02-29,ORL,UTA,ORL,UTA,ORL,UTA,1526.096153,1450.752874,75.34327899999994,2024,0.5
22300856,0,2,0,2024,2024-02-29,LAL,WAS,LAL,WAS,LAL,WAS,1538.38208,1281.911582,256.47049800000013,2024,0.0
22300858,0,1,0,2024,2024-03-01,PHI,CHA,PHI,CHO,PHI,CHO,1460.330908,1316.605475,143.72543299999984,2024,0.0
22300868,0,1,0,2024,2024-03-02,MEM,POR,MEM,POR,MEM,POR,1345.491318,1334.819596,10.671722000000045,2024,0.0
22300871,1,3,0,2024,2024-03-03,DAL,PHI,DAL,PHI,DAL,PHI,1543.720222,1463.109504,80.6107179999999,2024,0.3333333333333333
22300875,0,3,0,2024,2024-03-03,TOR,CHA,TOR,CHO,TOR,CHO,1412.19525,1313.826879,98.36837100000002,2024,0.0
22300876,0,1,0,2024,2024-03-03,CLE,NYK,CLE,NYK,CLE,NYK,1640.510981,1543.776608,96.734373,2024,0.0
