attendance,away,away_score,away_team,date,gid,home,home_score,home_team,national_tv,playoff,season,beta,delta,home_IC,home_INC,away_IC,away_INC,n_plays,whos_favored,spread,id_spread,home_fav,home_covered,score_diff,period,nwg,ar,nwg_direction,spread_signed,cover_check,id_spread_match,score_home_match,score_away_match
17255,LAC,101,Clippers,2024-02-23,22300807,MEM,95,Grizzlies,no,0,2024,0,0,0,0,0,0,12,away,8.5,0.0,False,1.0,-6.0,Post-COVID,0,,NWG = 0,8.5,1.0,True,True,True
18024,MIL,112,Bucks,2024-02-23,22300808,MIN,107,Timberwolves,ESPN,0,2024,1,0,0,1,0,0,20,home,4.5,0.0,True,0.0,-5.0,Post-COVID,1,1.0,NWG > 0,-4.5,0.0,True,True,True
18055,PHX,110,Suns,2024-02-23,22300806,HOU,114,Rockets,no,0,2024,2,0,0,1,1,0,21,away,2.5,0.0,False,1.0,4.0,Post-COVID,2,1.0,NWG > 0,2.5,1.0,True,True,True
17625,TOR,123,Raptors,2024-02-23,22300804,ATL,121,Hawks,no,0,2024,1,0,0,0,1,0,16,home,7.5,0.0,True,0.0,-2.0,Post-COVID,1,1.0,NWG > 0,-7.5,0.0,True,True,True
19388,ORL,112,Magic,2024-02-24,22300814,DET,109,Pistons,no,0,2024,0,0,0,0,0,0,17,away,8.5,0.0,False,1.0,-3.0,Post-COVID,0,,NWG = 0,8.5,1.0,True,True,True
18684,CHI,114,Bulls,2024-02-25,22300823,NOP,106,Pelicans,no,0,2024,0,0,0,0,0,0,14,home,4.5,0.0,True,0.0,-8.0,Post-COVID,0,,NWG = 0,-4.5,0.0,True,True,True
19303,DET,111,Pistons,2024-02-26,22300828,NYK,113,Knicks,no,0,2024,1,2,0,1,0,2,24,home,11.5,0.0,True,0.0,2.0,Post-COVID,-1,0.3333333333333333,NWG < 0,-11.5,0.0,True,True,True
19432,DAL,119,Mavericks,2024-02-27,22300832,CLE,121,Cavaliers,no,0,2024,1,0,0,1,0,0,14,home,3.5,0.0,True,0.0,2.0,Post-COVID,1,1.0,NWG > 0,-3.5,0.0,True,True,True
21700,CLE,123,Cavaliers,2024-02-28,22300846,CHI,132,Bulls,no,0,2024,0,0,0,0,0,0,41,away,5.5,0.0,False,1.0,9.0,Post-COVID,0,,NWG = 0,5.5,1.0,True,True,True
19370,LAL,116,Lakers,2024-02-28,22300848,LAC,112,Clippers,ESPN,0,2024,1,0,0,1,0,0,14,home,1.5,0.0,True,0.0,-4.0,Post-COVID,1,1.0,NWG > 0,-1.5,0.0,True,True,True
19634,MIA,97,Heat,2024-02-29,22300855,DEN,103,Nuggets,TNT,0,2024,0,0,0,0,0,0,15,home,6.5,0.0,True,0.0,6.0,Post-COVID,0,,NWG = 0,-6.5,0.0,True,True,True
17848,UTA,107,Jazz,2024-02-29,22300850,ORL,115,Magic,no,0,2024,1,1,1,1,0,0,13,home,6.5,1.0,True,1.0,8.0,Post-COVID,0,0.5,NWG = 0,-6.5,1.0,True,True,True
18997,WAS,131,Wizards,2024-02-29,22300856,LAL,134,Lakers,no,0,2024,0,2,0,0,0,2,37,home,10.5,0.0,True,0.0,3.0,Post-COVID,-2,0.0,NWG < 0,-10.5,0.0,True,True,True
19788,CHA,114,Hornets,2024-03-01,22300858,PHI,121,76ers,no,0,2024,0,1,0,0,0,1,17,home,11.5,0.0,True,0.0,7.0,Post-COVID,-1,0.0,NWG < 0,-11.5,0.0,True,True,True
18024,SAC,124,Kings,2024-03-01,22300862,MIN,120,Timberwolves,no,0,2024,0,0,0,0,0,0,41,home,8.5,0.0,True,0.0,-4.0,Post-COVID,0,,NWG = 0,-8.5,0.0,True,True,True
16381,POR,107,Trail Blazers,2024-03-02,22300868,MEM,100,Grizzlies,no,0,2024,0,1,0,0,0,1,17,home,2.5,0.0,True,0.0,-7.0,Post-COVID,-1,0.0,NWG < 0,-2.5,0.0,True,True,True
19512,CHA,106,Hornets,2024-03-03,22300875,TOR,111,Raptors,no,0,2024,0,3,1,0,0,2,22,home,7.5,0.0,True,0.0,5.0,Post-COVID,-3,0.0,NWG < 0,-7.5,0.0,True,True,True
18024,LAC,89,Clippers,2024-03-03,22300873,MIN,88,Timberwolves,no,0,2024,0,0,0,0,0,0,12,home,2.5,0.0,True,0.0,-1.0,Post-COVID,0,,NWG = 0,-2.5,0.0,True,True,True
19432,NYK,107,Knicks,2024-03-03,22300876,CLE,98,Cavaliers,ESPN,0,2024,0,1,0,0,0,1,15,home,4.5,0.0,True,0.0,-9.0,Post-COVID,-1,0.0,NWG < 0,-4.5,0.0,True,True,True
20277,PHI,120,76ers,2024-03-03,22300871,DAL,116,Mavericks,ABC,0,2024,1,2,0,1,0,2,21,home,7.5,0.0,True,0.0,-4.0,Post-COVID,-1,0.3333333333333333,NWG < 0,-7.5,0.0,True,True,True
17832,CHI,113,Bulls,2024-03-04,22300883,SAC,109,Kings,no,0,2024,2,0,0,2,0,0,18,home,6.5,0.0,True,0.0,-4.0,Post-COVID,2,1.0,NWG > 0,-6.5,0.0,True,True,True
15847,MEM,106,Grizzlies,2024-03-04,22300879,BKN,102,Nets,no,0,2024,0,0,0,0,0,0,26,home,9.5,0.0,True,0.0,-4.0,Post-COVID,0,,NWG = 0,-9.5,0.0,True,True,True
19432,BOS,104,Celtics,2024-03-05,22300886,CLE,105,Cavaliers,TNT,0,2024,0,1,0,0,0,1,19,away,8.5,0.0,False,1.0,1.0,Post-COVID,-1,0.0,NWG < 0,8.5,1.0,True,True,True
19724,DET,110,Pistons,2024-03-05,22300888,MIA,118,Heat,no,0,2024,0,0,0,0,0,0,18,home,11.5,0.0,True,0.0,8.0,Post-COVID,0,,NWG = 0,-11.5,0.0,True,True,True
17086,PHI,107,76ers,2024-03-05,22300887,BKN,112,Nets,no,0,2024,1,0,0,1,0,0,11,home,0.5,1.0,True,1.0,5.0,Post-COVID,1,1.0,NWG > 0,-0.5,1.0,True,True,True
19589,PHX,117,Suns,2024-03-05,22300893,DEN,107,Nuggets,TNT,0,2024,2,1,1,2,0,0,12,home,8.5,0.0,True,0.0,-10.0,Post-COVID,1,0.6666666666666666,NWG > 0,-8.5,0.0,True,True,True
18206,CHI,119,Bulls,2024-03-06,22300898,UTA,117,Jazz,no,0,2024,3,1,1,2,1,0,26,away,4.5,0.0,False,1.0,-2.0,Post-COVID,2,0.75,NWG > 0,4.5,1.0,True,True,True
17033,LAC,122,Clippers,2024-03-06,22300897,HOU,116,Rockets,ESPN,0,2024,3,1,0,3,0,1,18,away,6.5,0.0,False,1.0,-6.0,Post-COVID,2,0.75,NWG > 0,6.5,1.0,True,True,True
19757,MEM,115,Grizzlies,2024-03-06,22300896,PHI,109,76ers,no,0,2024,0,1,0,0,0,1,22,home,4.5,0.0,True,0.0,-6.0,Post-COVID,-1,0.0,NWG < 0,-4.5,0.0,True,True,True
19855,BOS,109,Celtics,2024-03-07,22300906,DEN,115,Nuggets,TNT,0,2024,0,0,0,0,0,0,12,away,1.5,0.0,False,1.0,6.0,Post-COVID,0,,NWG = 0,1.5,1.0,True,True,True
18064,CHI,125,Bulls,2024-03-07,22300907,GSW,122,Warriors,no,0,2024,0,0,0,0,0,0,19,home,8.5,0.0,True,0.0,-3.0,Post-COVID,0,,NWG = 0,-8.5,0.0,True,True,True
20221,MIA,108,Heat,2024-03-07,22300904,DAL,114,Mavericks,TNT,0,2024,0,0,0,0,0,0,14,home,4.5,1.0,True,1.0,6.0,Post-COVID,0,,NWG = 0,-4.5,1.0,True,True,True
16580,MIN,113,Timberwolves,2024-03-07,22300903,IND,111,Pacers,no,0,2024,1,0,0,1,0,0,19,home,1.5,0.0,True,0.0,-2.0,Post-COVID,1,1.0,NWG > 0,-1.5,0.0,True,True,True
17968,SAS,129,Spurs,2024-03-07,22300908,SAC,131,Kings,no,0,2024,0,1,0,0,0,1,14,home,11.5,0.0,True,0.0,2.0,Post-COVID,-1,0.0,NWG < 0,-11.5,0.0,True,True,True
16667,ATL,99,Hawks,2024-03-08,22300913,MEM,92,Grizzlies,no,0,2024,1,2,0,1,0,2,10,away,3.5,1.0,False,0.0,-7.0,Post-COVID,-1,0.3333333333333333,NWG < 0,3.5,0.0,True,True,True
18997,MIL,122,Bucks,2024-03-08,22300915,LAL,123,Lakers,ESPN,0,2024,1,0,0,1,0,0,20,away,4.5,0.0,False,1.0,1.0,Post-COVID,1,1.0,NWG > 0,4.5,1.0,True,True,True
19432,MIN,104,Timberwolves,2024-03-08,22300911,CLE,113,Cavaliers,ESPN,0,2024,1,0,0,1,0,0,31,home,1.5,1.0,True,1.0,9.0,Post-COVID,1,1.0,NWG > 0,-1.5,1.0,True,True,True
18117,TOR,118,Raptors,2024-03-09,22300923,POR,128,Trail Blazers,no,0,2024,1,1,0,0,1,1,23,away,2.5,0.0,False,1.0,10.0,Post-COVID,0,0.5,NWG = 0,2.5,1.0,True,True,True
19730,WAS,110,Wizards,2024-03-10,22300926,MIA,108,Heat,no,0,2024,0,0,0,0,0,0,19,home,11.5,0.0,True,0.0,-2.0,Post-COVID,0,,NWG = 0,-11.5,0.0,True,True,True
19432,PHX,117,Suns,2024-03-11,22300934,CLE,111,Cavaliers,no,0,2024,0,0,0,0,0,0,16,away,7.5,0.0,False,1.0,-6.0,Post-COVID,0,,NWG = 0,7.5,1.0,True,True,True
19652,TOR,119,Raptors,2024-03-11,22300937,DEN,125,Nuggets,no,0,2024,0,1,0,0,0,1,14,home,16.5,0.0,True,0.0,6.0,Post-COVID,-1,0.0,NWG < 0,-16.5,0.0,True,True,True
18751,HOU,103,Rockets,2024-03-12,22300942,SAS,101,Spurs,no,0,2024,0,0,0,0,0,0,18,away,3.5,0.0,False,1.0,-2.0,Post-COVID,0,,NWG = 0,3.5,1.0,True,True,True
18064,ATL,102,Hawks,2024-03-13,22300953,POR,106,Trail Blazers,no,0,2024,1,2,0,0,1,2,20,away,4.5,0.0,False,1.0,4.0,Post-COVID,-1,0.3333333333333333,NWG < 0,4.5,1.0,True,True,True
17274,CHI,132,Bulls,2024-03-13,22300948,IND,129,Pacers,no,0,2024,0,0,0,0,0,0,28,home,5.5,0.0,True,0.0,-3.0,Post-COVID,0,,NWG = 0,-5.5,0.0,True,True,True
,ATL,122,Hawks,2024-03-15,22300966,UTA,124,Jazz,NBA TV,0,2024,0,0,0,0,0,0,11,away,1.5,0.0,False,1.0,2.0,Post-COVID,0,,NWG = 0,1.5,1.0,True,True,True
18311,NYK,98,Knicks,2024-03-16,22300975,SAC,91,Kings,no,0,2024,0,1,0,0,0,1,16,home,3.5,0.0,True,0.0,-7.0,Post-COVID,-1,0.0,NWG < 0,-3.5,0.0,True,True,True
16057,BKN,115,Nets,2024-03-17,22300981,SAS,122,Spurs,NBA TV,0,2024,0,2,0,0,0,2,25,home,1.5,1.0,True,1.0,7.0,Post-COVID,-2,0.0,NWG < 0,-1.5,1.0,True,True,True
20377,DEN,105,Nuggets,2024-03-17,22300978,DAL,107,Mavericks,ABC,0,2024,0,0,0,0,0,0,10,away,1.5,0.0,False,1.0,2.0,Post-COVID,0,,NWG = 0,1.5,1.0,True,True,True
20004,MIA,104,Heat,2024-03-17,22300977,DET,101,Pistons,no,0,2024,0,0,0,0,0,0,13,away,5.5,0.0,False,1.0,-3.0,Post-COVID,0,,NWG = 0,5.5,1.0,True,True,True
17274,CLE,108,Cavaliers,2024-03-18,22300983,IND,103,Pacers,no,0,2024,0,0,0,0,0,0,17,home,6.5,0.0,True,0.0,-5.0,Post-COVID,0,,NWG = 0,-6.5,0.0,True,True,True
17832,MEM,111,Grizzlies,2024-03-18,22300989,SAC,121,Kings,no,0,2024,0,2,0,0,0,2,24,home,11.5,0.0,True,0.0,10.0,Post-COVID,-2,0.0,NWG < 0,-11.5,0.0,True,True,True
20293,POR,107,Trail Blazers,2024-03-18,22300986,CHI,110,Bulls,no,0,2024,2,0,0,2,0,0,17,home,8.5,0.0,True,0.0,3.0,Post-COVID,2,1.0,NWG > 0,-8.5,0.0,True,True,True
18354,DAL,113,Mavericks,2024-03-19,22300994,SAS,107,Spurs,no,0,2024,0,1,0,0,0,1,18,away,9.5,0.0,False,1.0,-6.0,Post-COVID,-1,0.0,NWG < 0,9.5,1.0,True,True,True
18024,DEN,115,Nuggets,2024-03-19,22300995,MIN,112,Timberwolves,NBA TV,0,2024,2,0,0,2,0,0,19,away,7.5,0.0,False,1.0,-3.0,Post-COVID,2,1.0,NWG > 0,7.5,1.0,True,True,True
19432,MIA,107,Heat,2024-03-20,22300996,CLE,104,Cavaliers,no,0,2024,0,0,0,0,0,0,21,home,2.5,0.0,True,0.0,-3.0,Post-COVID,0,,NWG = 0,-2.5,0.0,True,True,True
19156,MIL,119,Bucks,2024-03-20,22300998,BOS,122,Celtics,ESPN,0,2024,0,0,0,0,0,0,22,home,10.5,0.0,True,0.0,3.0,Post-COVID,0,,NWG = 0,-10.5,0.0,True,True,True
17341,BKN,108,Nets,2024-03-21,22301007,MIL,115,Bucks,no,0,2024,0,1,0,0,0,1,13,home,10.5,0.0,True,0.0,7.0,Post-COVID,-1,0.0,NWG < 0,-10.5,0.0,True,True,True
17408,MEM,99,Grizzlies,2024-03-22,22301015,SAS,97,Spurs,no,0,2024,0,0,0,0,0,0,19,home,6.5,0.0,True,0.0,-2.0,Post-COVID,0,,NWG = 0,-6.5,0.0,True,True,True
18629,DEN,114,Nuggets,2024-03-23,22301026,POR,111,Trail Blazers,no,0,2024,0,1,0,0,0,1,25,away,10.5,0.0,False,1.0,-3.0,Post-COVID,-1,0.0,NWG < 0,10.5,1.0,True,True,True
18307,SAC,109,Kings,2024-03-23,22301020,ORL,107,Magic,no,0,2024,0,1,0,0,0,1,19,home,2.5,0.0,True,0.0,-2.0,Post-COVID,-1,0.0,NWG < 0,-2.5,0.0,True,True,True
15746,TOR,109,Raptors,2024-03-23,22301022,WAS,112,Wizards,no,0,2024,0,1,0,0,0,1,19,home,5.5,0.0,True,0.0,3.0,Post-COVID,-1,0.0,NWG < 0,-5.5,0.0,True,True,True
18024,GSW,110,Warriors,2024-03-24,22301031,MIN,114,Timberwolves,no,0,2024,1,1,0,1,0,1,28,home,2.5,1.0,True,1.0,4.0,Post-COVID,0,0.5,NWG = 0,-2.5,1.0,True,True,True
18997,IND,145,Pacers,2024-03-24,22301032,LAL,150,Lakers,NBA TV,0,2024,0,1,0,0,0,1,17,home,2.5,1.0,True,1.0,5.0,Post-COVID,-1,0.0,NWG < 0,-2.5,1.0,True,True,True
17405,BOS,118,Celtics,2024-03-25,22301034,ATL,120,Hawks,NBA TV,0,2024,1,0,0,1,0,0,23,away,10.5,0.0,False,1.0,2.0,Post-COVID,1,1.0,NWG > 0,10.5,1.0,True,True,True
18044,PHX,102,Suns,2024-03-25,22301039,SAS,104,Spurs,no,0,2024,0,0,0,0,0,0,14,away,12.5,0.0,False,1.0,2.0,Post-COVID,0,,NWG = 0,12.5,1.0,True,True,True
21726,WAS,107,Wizards,2024-03-25,22301037,CHI,105,Bulls,no,0,2024,1,1,0,1,0,1,23,home,12.5,0.0,True,0.0,-2.0,Post-COVID,0,0.5,NWG = 0,-12.5,0.0,True,True,True
18085,LAL,128,Lakers,2024-03-26,22301045,MIL,124,Bucks,TNT,0,2024,1,1,0,1,0,1,32,home,9.5,0.0,True,0.0,-4.0,Post-COVID,0,0.5,NWG = 0,-9.5,0.0,True,True,True
17436,OKC,119,Thunder,2024-03-26,22301046,NOP,112,Pelicans,no,0,2024,0,0,0,0,0,0,21,away,1.5,1.0,False,0.0,-7.0,Post-COVID,0,,NWG = 0,1.5,0.0,True,True,True
15159,BKN,122,Nets,2024-03-27,22301050,WAS,119,Wizards,no,0,2024,0,0,0,0,0,0,32,away,3.5,0.0,False,1.0,-3.0,Post-COVID,0,,NWG = 0,3.5,1.0,True,True,True
15303,CLE,111,Cavaliers,2024-03-27,22301048,CHA,118,Hornets,no,0,2024,0,1,0,0,0,1,16,away,9.5,0.0,False,1.0,7.0,Post-COVID,-1,0.0,NWG < 0,9.5,1.0,True,True,True
19210,GSW,101,Warriors,2024-03-27,22301049,ORL,93,Magic,no,0,2024,0,0,0,0,0,0,18,home,3.5,0.0,True,0.0,-8.0,Post-COVID,0,,NWG = 0,-3.5,0.0,True,True,True
17438,HOU,132,Rockets,2024-03-27,22301057,OKC,126,Thunder,no,0,2024,3,2,0,3,0,2,39,home,5.5,0.0,True,0.0,-6.0,Post-COVID,1,0.6,NWG > 0,-5.5,0.0,True,True,True
21022,LAC,108,Clippers,2024-03-27,22301052,PHI,107,76ers,ESPN,0,2024,1,1,0,1,0,1,17,away,6.5,0.0,False,1.0,-1.0,Post-COVID,0,0.5,NWG = 0,6.5,1.0,True,True,True
17743,BOS,122,Celtics,2024-03-28,22301060,ATL,123,Hawks,no,0,2024,1,0,0,1,0,0,26,away,15.5,0.0,False,1.0,1.0,Post-COVID,1,1.0,NWG > 0,15.5,1.0,True,True,True
17832,DAL,107,Mavericks,2024-03-29,22301073,SAC,103,Kings,NBA TV,0,2024,0,1,0,0,0,1,12,away,1.5,1.0,False,0.0,-4.0,Post-COVID,-1,0.0,NWG < 0,1.5,0.0,True,True,True
18206,HOU,101,Rockets,2024-03-29,22301072,UTA,100,Jazz,no,0,2024,0,0,0,0,0,0,13,away,8.5,0.0,False,1.0,-1.0,Post-COVID,0,,NWG = 0,8.5,1.0,True,True,True
19452,LAC,100,Clippers,2024-03-29,22301064,ORL,97,Magic,no,0,2024,1,1,1,0,1,0,21,away,1.5,1.0,False,0.0,-3.0,Post-COVID,0,0.5,NWG = 0,1.5,0.0,True,True,True
18604,NYK,126,Knicks,2024-03-29,22301070,SAS,130,Spurs,no,0,2024,1,3,1,1,0,2,32,away,8.5,0.0,False,1.0,4.0,Post-COVID,-2,0.25,NWG < 0,8.5,1.0,True,True,True
19432,PHI,114,76ers,2024-03-29,22301067,CLE,117,Cavaliers,no,0,2024,0,1,0,0,0,1,13,home,7.5,0.0,True,0.0,3.0,Post-COVID,-1,0.0,NWG < 0,-7.5,0.0,True,True,True
18718,GSW,117,Warriors,2024-03-31,22301085,SAS,113,Spurs,NBA TV,0,2024,0,0,0,0,0,0,10,away,10.5,0.0,False,1.0,-4.0,Post-COVID,0,,NWG = 0,10.5,1.0,True,True,True
19812,OKC,113,Thunder,2024-03-31,22301082,NYK,112,Knicks,no,0,2024,0,0,0,0,0,0,21,away,1.5,0.0,False,1.0,-1.0,Post-COVID,0,,NWG = 0,1.5,1.0,True,True,True
19999,MEM,110,Grizzlies,2024-04-01,22301088,DET,108,Pistons,no,0,2024,1,1,1,1,0,0,18,home,2.5,0.0,True,0.0,-2.0,Post-COVID,0,0.5,NWG = 0,-2.5,0.0,True,True,True
19004,POR,103,Trail Blazers,2024-04-01,22301090,ORL,104,Magic,no,0,2024,1,1,0,1,0,1,20,home,17.5,0.0,True,0.0,1.0,Post-COVID,0,0.5,NWG = 0,-17.5,0.0,True,True,True
18024,HOU,106,Rockets,2024-04-02,22301098,MIN,113,Timberwolves,no,0,2024,2,0,0,2,0,0,21,home,7.5,0.0,True,0.0,7.0,Post-COVID,2,1.0,NWG > 0,-7.5,0.0,True,True,True
16492,MIL,113,Bucks,2024-04-02,22301095,WAS,117,Wizards,no,0,2024,0,0,0,0,0,0,14,away,12.5,0.0,False,1.0,4.0,Post-COVID,0,,NWG = 0,12.5,1.0,True,True,True
20733,OKC,105,Thunder,2024-04-02,22301093,PHI,109,76ers,TNT/truTV,0,2024,0,0,0,0,0,0,19,home,2.5,1.0,True,1.0,4.0,Post-COVID,0,,NWG = 0,-2.5,1.0,True,True,True
19741,SAS,105,Spurs,2024-04-02,22301099,DEN,110,Nuggets,no,0,2024,1,0,0,0,1,0,21,home,15.5,0.0,True,0.0,5.0,Post-COVID,1,1.0,NWG > 0,-15.5,0.0,True,True,True
17732,IND,111,Pacers,2024-04-03,22301106,BKN,115,Nets,no,0,2024,0,0,0,0,0,0,20,away,6.5,0.0,False,1.0,4.0,Post-COVID,0,,NWG = 0,6.5,1.0,True,True,True
14209,POR,89,Trail Blazers,2024-04-03,22301102,CHA,86,Hornets,no,0,2024,0,0,0,0,0,0,19,home,1.5,0.0,True,0.0,-3.0,Post-COVID,0,,NWG = 0,-1.5,0.0,True,True,True
19370,DEN,100,Nuggets,2024-04-04,22301114,LAC,102,Clippers,TNT/truTV,0,2024,1,1,0,1,0,1,17,away,3.5,0.0,False,1.0,2.0,Post-COVID,0,0.5,NWG = 0,3.5,1.0,True,True,True
19719,PHI,109,76ers,2024-04-04,22301111,MIA,105,Heat,no,0,2024,0,1,0,0,0,1,13,home,2.5,0.0,True,0.0,-4.0,Post-COVID,-1,0.0,NWG < 0,-2.5,0.0,True,True,True
20425,GSW,106,Warriors,2024-04-05,22301097,DAL,108,Mavericks,no,0,2024,0,1,0,0,0,1,15,away,1.5,0.0,False,1.0,2.0,Post-COVID,-1,0.0,NWG < 0,1.5,1.0,True,True,True
18079,POR,108,Trail Blazers,2024-04-05,22301117,WAS,102,Wizards,no,0,2024,1,0,0,1,0,0,17,home,2.5,0.0,True,0.0,-6.0,Post-COVID,1,1.0,NWG > 0,-2.5,0.0,True,True,True
,SAC,100,Kings,2024-04-05,22301118,BOS,101,Celtics,NBA TV,0,2024,1,0,0,1,0,0,18,home,9.5,0.0,True,0.0,1.0,Post-COVID,1,1.0,NWG > 0,-9.5,0.0,True,True,True
17422,SAS,111,Spurs,2024-04-05,22301123,NOP,109,Pelicans,no,0,2024,2,0,0,2,0,0,14,home,11.5,0.0,True,0.0,-2.0,Post-COVID,2,1.0,NWG > 0,-11.5,0.0,True,True,True
17750,TOR,117,Raptors,2024-04-05,22301122,MIL,111,Bucks,no,0,2024,0,1,0,0,0,1,14,home,14.5,0.0,True,0.0,-6.0,Post-COVID,-1,0.0,NWG < 0,-14.5,0.0,True,True,True
17732,DET,103,Pistons,2024-04-06,22301128,BKN,113,Nets,no,0,2024,0,0,0,0,0,0,10,home,10.5,0.0,True,0.0,10.0,Post-COVID,0,,NWG = 0,-10.5,0.0,True,True,True
19370,CLE,118,Cavaliers,2024-04-07,22301132,LAC,120,Clippers,no,0,2024,0,0,0,0,0,0,17,home,4.5,0.0,True,0.0,2.0,Post-COVID,0,,NWG = 0,-4.5,0.0,True,True,True
20317,HOU,136,Rockets,2024-04-07,22301131,DAL,147,Mavericks,NBA TV,0,2024,1,1,0,1,0,1,34,home,9.5,1.0,True,1.0,11.0,Post-COVID,0,0.5,NWG = 0,-9.5,1.0,True,True,True
17274,MIA,115,Heat,2024-04-07,22301133,IND,117,Pacers,no,0,2024,2,0,0,1,1,0,19,home,2.5,0.0,True,0.0,2.0,Post-COVID,2,1.0,NWG > 0,-2.5,0.0,True,True,True
16556,OKC,121,Thunder,2024-04-07,22301135,CHA,118,Hornets,no,0,2024,0,1,0,0,0,1,21,away,7.5,0.0,False,1.0,-3.0,Post-COVID,-1,0.0,NWG < 0,7.5,1.0,True,True,True
18046,PHI,133,76ers,2024-04-07,22301140,SAS,126,Spurs,no,0,2024,1,0,0,0,1,0,33,away,3.5,1.0,False,0.0,-7.0,Post-COVID,1,1.0,NWG > 0,3.5,0.0,True,True,True
17049,MIA,117,Heat,2024-04-09,22301147,ATL,111,Hawks,no,0,2024,0,0,0,0,0,0,22,away,3.5,1.0,False,0.0,-6.0,Post-COVID,0,,NWG = 0,3.5,0.0,True,True,True
17509,SAC,105,Kings,2024-04-09,22301153,OKC,112,Thunder,no,0,2024,2,0,0,1,1,0,12,home,5.5,1.0,True,1.0,7.0,Post-COVID,2,1.0,NWG > 0,-5.5,1.0,True,True,True
16158,CHA,115,Hornets,2024-04-10,22301159,ATL,114,Hawks,no,0,2024,0,0,0,0,0,0,10,home,8.5,0.0,True,0.0,-1.0,Post-COVID,0,,NWG = 0,-8.5,0.0,True,True,True
17732,TOR,102,Raptors,2024-04-10,22301160,BKN,106,Nets,no,0,2024,0,0,0,0,0,0,28,home,11.5,0.0,True,0.0,4.0,Post-COVID,0,,NWG = 0,-11.5,0.0,True,True,True
18206,HOU,121,Rockets,2024-04-11,22301168,UTA,124,Jazz,no,0,2024,0,1,0,0,0,1,18,away,11.5,0.0,False,1.0,3.0,Post-COVID,-1,0.0,NWG < 0,11.5,1.0,True,True,True
18024,ATL,106,Hawks,2024-04-12,22301178,MIN,109,Timberwolves,no,0,2024,0,1,0,0,0,1,19,home,12.5,0.0,True,0.0,3.0,Post-COVID,-1,0.0,NWG < 0,-12.5,0.0,True,True,True
19812,BKN,107,Nets,2024-04-12,22301175,NYK,111,Knicks,no,0,2024,1,0,0,1,0,0,11,home,11.5,0.0,True,0.0,4.0,Post-COVID,1,1.0,NWG > 0,-11.5,0.0,True,True,True
20333,CHI,129,Bulls,2024-04-12,22301172,WAS,127,Wizards,no,0,2024,0,0,0,0,0,0,19,home,1.5,0.0,True,0.0,-2.0,Post-COVID,0,,NWG = 0,-1.5,0.0,True,True,True
18665,DEN,120,Nuggets,2024-04-12,22301180,SAS,121,Spurs,no,0,2024,0,0,0,0,0,0,15,away,11.5,0.0,False,1.0,1.0,Post-COVID,0,,NWG = 0,11.5,1.0,True,True,True
19432,IND,120,Pacers,2024-04-12,22301174,CLE,129,Cavaliers,no,0,2024,0,0,0,0,0,0,13,home,3.5,1.0,True,1.0,9.0,Post-COVID,0,,NWG = 0,-3.5,1.0,True,True,True
17794,LAL,123,Lakers,2024-04-12,22301177,MEM,120,Grizzlies,no,0,2024,0,3,0,0,0,3,21,away,16.5,0.0,False,1.0,-3.0,Post-COVID,-3,0.0,NWG < 0,16.5,1.0,True,True,True
18064,NOP,114,Pelicans,2024-04-12,22301182,GSW,109,Warriors,no,0,2024,0,0,0,0,0,0,13,home,3.5,0.0,True,0.0,-5.0,Post-COVID,0,,NWG = 0,-3.5,0.0,True,True,True
17832,PHX,108,Suns,2024-04-12,22301185,SAC,107,Kings,NBA TV,0,2024,1,0,0,1,0,0,23,away,4.5,0.0,False,1.0,-1.0,Post-COVID,1,1.0,NWG > 0,4.5,1.0,True,True,True
19370,UTA,110,Jazz,2024-04-12,22301184,LAC,109,Clippers,no,0,2024,0,0,0,0,0,0,11,home,15.5,0.0,True,0.0,-1.0,Post-COVID,0,,NWG = 0,-15.5,0.0,True,True,True
19812,CHI,119,Bulls,2024-04-14,22301190,NYK,120,Knicks,ESPN,0,2024,0,1,0,0,0,1,28,home,13.5,0.0,True,0.0,1.0,Post-COVID,-1,0.0,NWG < 0,-13.5,0.0,True,True,True
18064,UTA,116,Jazz,2024-04-14,22301198,GSW,123,Warriors,no,0,2024,0,1,0,0,0,1,13,home,11.5,0.0,True,0.0,7.0,Post-COVID,-1,0.0,NWG < 0,-11.5,0.0,True,True,True
18591,LAL,110,Lakers,2024-04-16,52300121,NOP,106,Pelicans,TNT/truTV,0,2024,0,0,0,0,0,0,19,home,1.5,0.0,True,0.0,-4.0,Post-COVID,0,,NWG = 0,-1.5,0.0,True,True,True
19788,MIA,104,Heat,2024-04-17,52300101,PHI,105,76ers,ESPN/ESPN2,0,2024,0,1,0,0,0,1,27,home,5.5,0.0,True,0.0,1.0,Post-COVID,-1,0.0,NWG < 0,-5.5,0.0,True,True,True
19812,PHI,104,76ers,2024-04-20,42300111,NYK,111,Knicks,ESPN,1,2024,2,0,0,2,0,0,21,home,4.5,1.0,True,1.0,7.0,Post-COVID,2,1.0,NWG > 0,-4.5,1.0,True,True,True
18203,NOP,92,Pelicans,2024-04-21,42300141,OKC,94,Thunder,TNT/truTV,1,2024,0,1,0,0,0,1,17,home,9.5,0.0,True,0.0,2.0,Post-COVID,-1,0.0,NWG < 0,-9.5,0.0,True,True,True
