home_score,committing_team,national_tv,committing_side,call_type,home_team,away_team,time_min,gid,time2,date,season,decision,time,away,time_sec,period,disadvantaged_side,away_score,playoff,home,disadvantaged_team,ATTENDANCE
115,POR,no,home,Foul: Loose Ball,Trail Blazers,Heat,0,21900792,0.1,2020-02-09,2020,CC,00:06.0,MIA,6.0,Q4,away,109,0,POR,MIA,19726.0
140,NYK,no,away,Turnover: Traveling,Hawks,Knicks,1,21900787,1.6466666666666665,2020-02-09,2020,INC,01:38.8,NYK,38.8,Q4,home,135,0,ATL,ATL,16309.0
140,ATL,no,home,Violation: Kicked Ball,Hawks,Knicks,1,21900787,1.2416666666666667,2020-02-09,2020,CC,01:14.5,NYK,14.5,Q4,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,0,21900787,0.505,2020-02-09,2020,CC,00:30.3,NYK,30.3,Q4,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,1,21900787,1.94,2020-02-09,2020,CC,01:56.4,NYK,56.4,Q5,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,1,21900787,1.6266666666666667,2020-02-09,2020,INC,01:37.6,NYK,37.6,Q5,away,135,0,ATL,NYK,16309.0
140,NYK,no,away,Turnover: 24 Second Violation,Hawks,Knicks,1,21900787,1.0766666666666669,2020-02-09,2020,CC,01:04.6,NYK,4.6,Q5,home,135,0,ATL,ATL,16309.0
140,ATL,no,home,Foul: Defense 3 Second,Hawks,Knicks,0,21900787,0.76,2020-02-09,2020,INC,00:45.6,NYK,45.6,Q5,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,0,21900787,0.675,2020-02-09,2020,INC,00:40.5,NYK,40.5,Q5,away,135,0,ATL,NYK,16309.0
140,NYK,no,away,Turnover: Traveling,Hawks,Knicks,0,21900787,0.1933333333333333,2020-02-09,2020,CC,00:11.6,NYK,11.6,Q5,home,135,0,ATL,ATL,16309.0
140,NYK,no,away,Foul: Shooting,Hawks,Knicks,0,21900787,0.12,2020-02-09,2020,CC,00:07.2,NYK,7.2,Q5,home,135,0,ATL,ATL,16309.0
140,ATL,no,home,Violation: Kicked Ball,Hawks,Knicks,1,21900787,1.9833333333333327,2020-02-09,2020,CC,01:59.0,NYK,59.0,Q6,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,1,21900787,1.89,2020-02-09,2020,CC,01:53.4,NYK,53.4,Q6,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Turnover: 24 Second Violation,Hawks,Knicks,1,21900787,1.4433333333333334,2020-02-09,2020,CC,01:26.6,NYK,26.6,Q6,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Foul: Shooting,Hawks,Knicks,1,21900787,1.2133333333333334,2020-02-09,2020,INC,01:12.8,NYK,12.8,Q6,away,135,0,ATL,NYK,16309.0
140,ATL,no,home,Turnover: Traveling,Hawks,Knicks,0,21900787,0.8083333333333333,2020-02-09,2020,CC,00:48.5,NYK,48.5,Q6,away,135,0,ATL,NYK,16309.0
140,NYK,no,away,Foul: Personal,Hawks,Knicks,0,21900787,0.2616666666666666,2020-02-09,2020,CC,00:15.7,NYK,15.7,Q6,home,135,0,ATL,ATL,16309.0
140,NYK,no,away,Foul: Personal,Hawks,Knicks,0,21900787,0.2083333333333333,2020-02-09,2020,CC,00:12.5,NYK,12.5,Q6,home,135,0,ATL,ATL,16309.0
140,NYK,no,away,Foul: Personal,Hawks,Knicks,0,21900787,0.11,2020-02-09,2020,CC,00:06.6,NYK,6.6,Q6,home,135,0,ATL,ATL,16309.0
113,UTA,NBA TV,away,Foul: Personal,Rockets,Jazz,1,21900790,1.6233333333333333,2020-02-09,2020,CC,01:37.4,UTA,37.4,Q4,home,114,0,HOU,HOU,18055.0
113,UTA,NBA TV,away,Foul: Personal,Rockets,Jazz,1,21900790,1.0033333333333334,2020-02-09,2020,CC,01:00.2,UTA,0.2,Q4,home,114,0,HOU,HOU,18055.0
113,UTA,NBA TV,away,Turnover: Traveling,Rockets,Jazz,0,21900790,0.6816666666666666,2020-02-09,2020,INC,00:40.9,UTA,40.9,Q4,home,114,0,HOU,HOU,18055.0
113,HOU,NBA TV,home,Foul: Shooting,Rockets,Jazz,0,21900790,0.26,2020-02-09,2020,CC,00:15.6,UTA,15.6,Q4,away,114,0,HOU,UTA,18055.0
105,IND,no,home,Foul: Shooting,Pacers,Nets,1,21900794,1.7016666666666669,2020-02-10,2020,CC,01:42.1,BKN,42.1,Q4,away,106,0,IND,BKN,16761.0
105,BKN,no,away,Foul: Personal Take,Pacers,Nets,0,21900794,0.045,2020-02-10,2020,CC,00:02.7,BKN,2.7,Q4,home,106,0,IND,IND,16761.0
108,MIN,no,home,Foul: Shooting,Timberwolves,Hornets,1,21900813,1.73,2020-02-12,2020,CC,01:43.8,CHA,43.8,Q4,away,115,0,MIN,CHA,18978.0
108,MIN,no,home,Foul: Personal,Timberwolves,Hornets,0,21900813,0.3633333333333333,2020-02-12,2020,CC,00:21.8,CHA,21.8,Q4,away,115,0,MIN,CHA,18978.0
108,MIN,no,home,Foul: Personal,Timberwolves,Hornets,0,21900813,0.1633333333333333,2020-02-12,2020,CC,00:09.8,CHA,9.8,Q4,away,115,0,MIN,CHA,18978.0
116,ORL,no,home,Foul: Personal,Magic,Pistons,0,21900808,0.9166666666666666,2020-02-12,2020,CC,00:55.0,DET,55.0,Q4,away,112,0,ORL,DET,16607.0
116,DET,no,away,Foul: Shooting,Magic,Pistons,0,21900808,0.605,2020-02-12,2020,CC,00:36.3,DET,36.3,Q4,home,112,0,ORL,ORL,16607.0
116,DET,no,away,Foul: Personal,Magic,Pistons,0,21900808,0.2699999999999999,2020-02-12,2020,CC,00:16.2,DET,16.2,Q5,home,112,0,ORL,ORL,16607.0
116,DET,no,away,Foul: Personal,Magic,Pistons,0,21900808,0.2233333333333333,2020-02-12,2020,CC,00:13.4,DET,13.4,Q5,home,112,0,ORL,ORL,16607.0
116,DET,no,away,Foul: Personal,Magic,Pistons,0,21900808,0.0283333333333333,2020-02-12,2020,CC,00:01.7,DET,1.7,Q5,home,112,0,ORL,ORL,16607.0
116,LAL,ESPN,away,Foul: Personal,Nuggets,Lakers,1,21900817,1.605,2020-02-12,2020,CC,01:36.3,LAL,36.3,Q4,home,120,0,DEN,DEN,19860.0
116,LAL,ESPN,away,Turnover: Traveling,Nuggets,Lakers,0,21900817,0.15,2020-02-12,2020,INC,00:09,LAL,9.0,Q4,home,120,0,DEN,DEN,19860.0
116,LAL,ESPN,away,Foul: Offensive,Nuggets,Lakers,1,21900817,1.99,2020-02-12,2020,CC,01:59.4,LAL,59.4,Q5,home,120,0,DEN,DEN,19860.0
116,DEN,ESPN,home,Foul: Loose Ball,Nuggets,Lakers,1,21900817,1.3183333333333334,2020-02-12,2020,INC,01:19.1,LAL,19.1,Q5,away,120,0,DEN,LAL,19860.0
116,DEN,ESPN,home,Foul: Personal,Nuggets,Lakers,0,21900817,0.9033333333333334,2020-02-12,2020,CC,00:54.2,LAL,54.2,Q5,away,120,0,DEN,LAL,19860.0
116,DEN,ESPN,home,Foul: Loose Ball,Nuggets,Lakers,0,21900817,0.69,2020-02-12,2020,INC,00:41.4,LAL,41.4,Q5,away,120,0,DEN,LAL,19860.0
116,LAL,ESPN,away,Foul: Loose Ball,Nuggets,Lakers,0,21900817,0.4649999999999999,2020-02-12,2020,CC,00:27.9,LAL,27.9,Q5,home,120,0,DEN,DEN,19860.0
116,LAL,ESPN,away,Foul: Personal,Nuggets,Lakers,0,21900817,0.405,2020-02-12,2020,INC,00:24.3,LAL,24.3,Q5,home,120,0,DEN,DEN,19860.0
116,DEN,ESPN,home,Foul: Personal,Nuggets,Lakers,0,21900817,0.2516666666666666,2020-02-12,2020,CC,00:15.1,LAL,15.1,Q5,away,120,0,DEN,LAL,19860.0
141,LAC,TNT,away,Turnover: Discontinue Dribble,Celtics,Clippers,1,21900818,1.4183333333333334,2020-02-13,2020,IC,01:25.1,LAC,25.1,Q4,home,133,0,BOS,BOS,19156.0
141,LAC,TNT,away,Foul: Offensive,Celtics,Clippers,0,21900818,0.1783333333333333,2020-02-13,2020,CC,00:10.7,LAC,10.7,Q4,home,133,0,BOS,BOS,19156.0
141,LAC,TNT,away,Foul: Personal,Celtics,Clippers,0,21900818,0.0933333333333333,2020-02-13,2020,CC,00:05.6,LAC,5.6,Q4,home,133,0,BOS,BOS,19156.0
141,LAC,TNT,away,Foul: Shooting,Celtics,Clippers,1,21900818,1.375,2020-02-13,2020,CC,01:22.5,LAC,22.5,Q5,home,133,0,BOS,BOS,19156.0
141,BOS,TNT,home,Foul: Personal,Celtics,Clippers,0,21900818,0.3933333333333333,2020-02-13,2020,CC,00:23.6,LAC,23.6,Q5,away,133,0,BOS,LAC,19156.0
141,BOS,TNT,home,Foul: Offensive,Celtics,Clippers,1,21900818,1.08,2020-02-13,2020,IC,01:04.8,LAC,4.8,Q6,away,133,0,BOS,LAC,19156.0
141,LAC,TNT,away,Foul: Personal,Celtics,Clippers,0,21900818,0.405,2020-02-13,2020,CC,00:24.3,LAC,24.3,Q6,home,133,0,BOS,BOS,19156.0
141,LAC,TNT,away,Foul: Personal,Celtics,Clippers,0,21900818,0.2316666666666666,2020-02-13,2020,CC,00:13.9,LAC,13.9,Q6,home,133,0,BOS,BOS,19156.0
141,LAC,TNT,away,Foul: Personal,Celtics,Clippers,0,21900818,0.205,2020-02-13,2020,CC,00:12.3,LAC,12.3,Q6,home,133,0,BOS,BOS,19156.0
141,BOS,TNT,home,Foul: Shooting,Celtics,Clippers,0,21900818,0.035,2020-02-13,2020,CC,00:02.1,LAC,2.1,Q6,away,133,0,BOS,LAC,19156.0
118,NOP,no,home,Foul: Shooting,Pelicans,Thunder,0,21900819,0.9166666666666666,2020-02-13,2020,INC,00:55.0,OKC,55.0,Q4,away,123,0,NOP,OKC,17865.0
118,OKC,no,away,Foul: Shooting,Pelicans,Thunder,0,21900819,0.8,2020-02-13,2020,CC,00:48.0,OKC,48.0,Q4,home,123,0,NOP,NOP,17865.0
118,NOP,no,home,Foul: Personal Take,Pelicans,Thunder,0,21900819,0.1383333333333333,2020-02-13,2020,CC,00:08.3,OKC,8.3,Q4,away,123,0,NOP,OKC,17865.0
112,BKN,TNT,away,Foul: Personal,76ers,Nets,1,21900822,1.73,2020-02-20,2020,CC,01:43.8,BKN,43.8,Q4,home,104,0,PHI,PHI,20806.0
112,BKN,TNT,away,Foul: Personal,76ers,Nets,1,21900822,1.6233333333333333,2020-02-20,2020,CC,01:37.4,BKN,37.4,Q4,home,104,0,PHI,PHI,20806.0
112,BKN,TNT,away,Turnover: Traveling,76ers,Nets,1,21900822,1.3733333333333333,2020-02-20,2020,INC,01:22.4,BKN,22.4,Q4,home,104,0,PHI,PHI,20806.0
112,PHI,TNT,home,Foul: Loose Ball,76ers,Nets,1,21900822,1.2083333333333333,2020-02-20,2020,INC,01:12.5,BKN,12.5,Q4,away,104,0,PHI,BKN,20806.0
112,BKN,TNT,away,Foul: Loose Ball,76ers,Nets,0,21900822,0.9166666666666666,2020-02-20,2020,INC,00:55.0,BKN,55.0,Q4,home,104,0,PHI,PHI,20806.0
112,BKN,TNT,away,Foul: Shooting,76ers,Nets,0,21900822,0.5983333333333333,2020-02-20,2020,CC,00:35.9,BKN,35.9,Q4,home,104,0,PHI,PHI,20806.0
112,BKN,TNT,away,Foul: Personal,76ers,Nets,0,21900822,0.2699999999999999,2020-02-20,2020,CC,00:16.2,BKN,16.2,Q4,home,104,0,PHI,PHI,20806.0
112,BKN,TNT,away,Turnover: Traveling,76ers,Nets,0,21900822,0.1883333333333333,2020-02-20,2020,INC,00:11.3,BKN,11.3,Q4,home,104,0,PHI,PHI,20806.0
129,MEM,no,away,Foul: Offensive,Kings,Grizzlies,1,21900824,1.1316666666666666,2020-02-20,2020,CC,01:07.9,MEM,7.9,Q4,home,125,0,SAC,SAC,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.5966666666666666,2020-02-20,2020,CC,00:35.8,MEM,35.8,Q4,home,125,0,SAC,SAC,17078.0
129,MEM,no,away,Foul: Shooting,Kings,Grizzlies,0,21900824,0.4616666666666666,2020-02-20,2020,CC,00:27.7,MEM,27.7,Q4,home,125,0,SAC,SAC,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.37,2020-02-20,2020,CC,00:22.2,MEM,22.2,Q4,home,125,0,SAC,SAC,17078.0
129,SAC,no,home,Foul: Loose Ball,Kings,Grizzlies,0,21900824,0.3533333333333333,2020-02-20,2020,CC,00:21.2,MEM,21.2,Q4,away,125,0,SAC,MEM,17078.0
129,SAC,no,home,Foul: Shooting,Kings,Grizzlies,0,21900824,0.26,2020-02-20,2020,IC,00:15.6,MEM,15.6,Q4,away,125,0,SAC,MEM,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.2533333333333333,2020-02-20,2020,CC,00:15.2,MEM,15.2,Q4,home,125,0,SAC,SAC,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.16,2020-02-20,2020,CC,00:09.6,MEM,9.6,Q4,home,125,0,SAC,SAC,17078.0
129,SAC,no,home,Foul: Shooting,Kings,Grizzlies,0,21900824,0.125,2020-02-20,2020,CC,00:07.5,MEM,7.5,Q4,away,125,0,SAC,MEM,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.11,2020-02-20,2020,CC,00:06.6,MEM,6.6,Q4,home,125,0,SAC,SAC,17078.0
129,MEM,no,away,Violation: Lane,Kings,Grizzlies,0,21900824,0.0616666666666666,2020-02-20,2020,CC,00:03.7,MEM,3.7,Q4,home,125,0,SAC,SAC,17078.0
129,SAC,no,home,Foul: Personal,Kings,Grizzlies,0,21900824,0.0616666666666666,2020-02-20,2020,CC,00:03.7,MEM,3.7,Q4,away,125,0,SAC,MEM,17078.0
129,MEM,no,away,Foul: Personal,Kings,Grizzlies,0,21900824,0.03,2020-02-20,2020,CC,00:01.8,MEM,1.8,Q4,home,125,0,SAC,SAC,17078.0
129,ATL,no,home,Foul: Shooting,Hawks,Heat,1,21900821,1.8633333333333333,2020-02-20,2020,CC,01:51.8,MIA,51.8,Q4,away,124,0,ATL,MIA,17356.0
129,MIA,no,away,Turnover: Traveling,Hawks,Heat,1,21900821,1.4,2020-02-20,2020,INC,01:24,MIA,24.0,Q4,home,124,0,ATL,ATL,17356.0
129,MIA,no,away,Turnover: Traveling,Hawks,Heat,1,21900821,1.05,2020-02-20,2020,CC,01:03.0,MIA,3.0,Q4,home,124,0,ATL,ATL,17356.0
129,MIA,no,away,Foul: Personal,Hawks,Heat,0,21900821,0.2033333333333333,2020-02-20,2020,CC,00:12.2,MIA,12.2,Q4,home,124,0,ATL,ATL,17356.0
129,MIA,no,away,Foul: Personal,Hawks,Heat,0,21900821,0.0416666666666666,2020-02-20,2020,CC,00:02.5,MIA,2.5,Q4,home,124,0,ATL,ATL,17356.0
108,CLE,no,away,Turnover: Double Dribble,Wizards,Cavaliers,1,21900827,1.75,2020-02-21,2020,INC,01:45,CLE,45.0,Q4,home,113,0,WAS,WAS,18895.0
108,CLE,no,away,Foul: Shooting,Wizards,Cavaliers,1,21900827,1.2433333333333334,2020-02-21,2020,INC,01:14.6,CLE,14.6,Q4,home,113,0,WAS,WAS,18895.0
108,WAS,no,home,Foul: Personal,Wizards,Cavaliers,1,21900827,1.1366666666666667,2020-02-21,2020,CC,01:08.2,CLE,8.2,Q4,away,113,0,WAS,CLE,18895.0
108,WAS,no,home,Foul: Personal,Wizards,Cavaliers,0,21900827,0.9566666666666668,2020-02-21,2020,CC,00:57.4,CLE,57.4,Q4,away,113,0,WAS,CLE,18895.0
108,WAS,no,home,Foul: Personal,Wizards,Cavaliers,0,21900827,0.1633333333333333,2020-02-21,2020,CC,00:09.8,CLE,9.8,Q4,away,113,0,WAS,CLE,18895.0
111,DAL,no,away,Foul: Shooting,Hawks,Mavericks,1,21900837,1.89,2020-02-22,2020,CC,01:53.4,DAL,53.4,Q4,home,107,0,ATL,ATL,17050.0
111,DAL,no,away,Foul: Shooting,Hawks,Mavericks,1,21900837,1.2233333333333334,2020-02-22,2020,CC,01:13.4,DAL,13.4,Q4,home,107,0,ATL,ATL,17050.0
114,BOS,ABC,away,Foul: Shooting,Lakers,Celtics,0,21900842,0.6283333333333334,2020-02-23,2020,CC,00:37.7,BOS,37.7,Q4,home,112,0,LAL,LAL,18997.0
114,BOS,ABC,away,Turnover: Out of Bounds - Bad Pass Turn,Lakers,Celtics,0,21900842,0.2583333333333333,2020-02-23,2020,CC,00:15.5,BOS,15.5,Q4,home,112,0,LAL,LAL,18997.0
114,BOS,ABC,away,Foul: Technical,Lakers,Celtics,0,21900842,0.2583333333333333,2020-02-23,2020,CC,00:15.5,BOS,15.5,Q4,home,112,0,LAL,LAL,18997.0
114,BOS,ABC,away,Foul: Personal,Lakers,Celtics,0,21900842,0.205,2020-02-23,2020,CC,00:12.3,BOS,12.3,Q4,home,112,0,LAL,LAL,18997.0
114,LAL,ABC,home,Foul: Personal,Lakers,Celtics,0,21900842,0.1883333333333333,2020-02-23,2020,CC,00:11.3,BOS,11.3,Q4,away,112,0,LAL,BOS,18997.0
114,BOS,ABC,away,Foul: Personal,Lakers,Celtics,0,21900842,0.1133333333333333,2020-02-23,2020,CC,00:06.8,BOS,6.8,Q4,home,112,0,LAL,LAL,18997.0
114,BOS,ABC,away,Foul: Offensive,Lakers,Celtics,0,21900842,0.0,2020-02-23,2020,CC,00:00.0,BOS,0.0,Q4,home,112,0,LAL,LAL,18997.0
107,DET,no,away,Foul: Shooting,Trail Blazers,Pistons,1,21900848,1.4683333333333333,2020-02-23,2020,CC,01:28.1,DET,28.1,Q4,home,104,0,POR,POR,19393.0
107,DET,no,away,Foul: Personal,Trail Blazers,Pistons,0,21900848,0.2083333333333333,2020-02-23,2020,CC,00:12.5,DET,12.5,Q4,home,104,0,POR,POR,19393.0
107,DET,no,away,Foul: Personal,Trail Blazers,Pistons,0,21900848,0.0716666666666666,2020-02-23,2020,CC,00:04.3,DET,4.3,Q4,home,104,0,POR,POR,19393.0
107,POR,no,home,Foul: Personal,Trail Blazers,Pistons,0,21900848,0.035,2020-02-23,2020,CC,00:02.1,DET,2.1,Q4,away,104,0,POR,DET,19393.0
125,CLE,no,home,Foul: Shooting,Cavaliers,Heat,1,21900849,1.5266666666666668,2020-02-24,2020,CC,01:31.6,MIA,31.6,Q4,away,119,0,CLE,MIA,17336.0
125,CLE,no,home,Foul: Shooting,Cavaliers,Heat,0,21900849,0.855,2020-02-24,2020,INC,00:51.3,MIA,51.3,Q4,away,119,0,CLE,MIA,17336.0
125,MIA,no,away,Violation: Defensive Goaltending,Cavaliers,Heat,0,21900849,0.4283333333333333,2020-02-24,2020,CC,00:25.7,MIA,25.7,Q4,home,119,0,CLE,CLE,17336.0
125,MIA,no,away,Foul: Personal,Cavaliers,Heat,0,21900849,0.2683333333333333,2020-02-24,2020,CC,00:16.1,MIA,16.1,Q4,home,119,0,CLE,CLE,17336.0
125,CLE,no,home,Foul: Shooting,Cavaliers,Heat,1,21900849,1.7633333333333332,2020-02-24,2020,CC,01:45.8,MIA,45.8,Q5,away,119,0,CLE,MIA,17336.0
125,CLE,no,home,Foul: Personal,Cavaliers,Heat,1,21900849,1.2016666666666669,2020-02-24,2020,INC,01:12.1,MIA,12.1,Q5,away,119,0,CLE,MIA,17336.0
125,MIA,no,away,Foul: Personal,Cavaliers,Heat,0,21900849,0.0533333333333333,2020-02-24,2020,INC,00:03.2,MIA,3.2,Q5,home,119,0,CLE,CLE,17336.0
125,MIA,no,away,Foul: Personal,Cavaliers,Heat,0,21900849,0.045,2020-02-24,2020,CC,00:02.7,MIA,2.7,Q5,home,119,0,CLE,CLE,17336.0
125,CLE,no,home,Foul: Technical,Cavaliers,Heat,0,21900849,0.0233333333333333,2020-02-24,2020,CC,00:01.4,MIA,1.4,Q5,away,119,0,CLE,MIA,17336.0
125,MIA,no,away,Foul: Personal,Cavaliers,Heat,0,21900849,0.0233333333333333,2020-02-24,2020,CC,00:01.4,MIA,1.4,Q5,home,119,0,CLE,CLE,17336.0
134,WAS,no,home,Foul: Shooting,Wizards,Bucks,2,21900851,2.0,2020-02-24,2020,INC,02:00.0,MIL,0.0,Q4,away,137,0,WAS,MIL,16580.0
134,MIL,no,away,Foul: Offensive,Wizards,Bucks,1,21900851,1.6033333333333335,2020-02-24,2020,CC,01:36.2,MIL,36.2,Q4,home,137,0,WAS,WAS,16580.0
134,WAS,no,home,Foul: Personal,Wizards,Bucks,0,21900851,0.91,2020-02-24,2020,CC,00:54.6,MIL,54.6,Q4,away,137,0,WAS,MIL,16580.0
134,WAS,no,home,Foul: Shooting,Wizards,Bucks,1,21900851,1.79,2020-02-24,2020,IC,01:47.4,MIL,47.4,Q5,away,137,0,WAS,MIL,16580.0
134,WAS,no,home,Turnover: Lost Ball Out of Bounds,Wizards,Bucks,0,21900851,0.7200000000000001,2020-02-24,2020,CC,00:43.2,MIL,43.2,Q5,away,137,0,WAS,MIL,16580.0
134,MIL,no,away,Foul: Shooting,Wizards,Bucks,0,21900851,0.2566666666666666,2020-02-24,2020,CC,00:15.4,MIL,15.4,Q5,home,137,0,WAS,WAS,16580.0
134,WAS,no,home,Foul: Personal,Wizards,Bucks,0,21900851,0.1316666666666666,2020-02-24,2020,CC,00:07.9,MIL,7.9,Q5,away,137,0,WAS,MIL,16580.0
113,BKN,no,home,Foul: Offensive,Nets,Magic,0,21900852,0.1466666666666666,2020-02-24,2020,INC,00:08.8,ORL,8.8,Q4,away,115,0,BKN,ORL,16162.0
113,BKN,no,home,Foul: Personal,Nets,Magic,0,21900852,0.145,2020-02-24,2020,CC,00:08.7,ORL,8.7,Q4,away,115,0,BKN,ORL,16162.0
113,ORL,no,away,Turnover: Out of Bounds - Bad Pass Turn,Nets,Magic,0,21900852,0.1416666666666666,2020-02-24,2020,CC,00:08.5,ORL,8.5,Q4,home,115,0,BKN,BKN,16162.0
122,CHI,no,home,Foul: Offensive,Bulls,Thunder,1,21900859,1.3866666666666667,2020-02-25,2020,CC,01:23.2,OKC,23.2,Q4,away,124,0,CHI,OKC,16911.0
122,OKC,no,away,Foul: Personal,Bulls,Thunder,0,21900859,0.97,2020-02-25,2020,CC,00:58.2,OKC,58.2,Q4,home,124,0,CHI,CHI,16911.0
122,CHI,no,home,Turnover: Traveling,Bulls,Thunder,0,21900859,0.89,2020-02-25,2020,INC,00:53.4,OKC,53.4,Q4,away,124,0,CHI,OKC,16911.0
122,CHI,no,home,Foul: Personal,Bulls,Thunder,0,21900859,0.7883333333333333,2020-02-25,2020,CC,00:47.3,OKC,47.3,Q4,away,124,0,CHI,OKC,16911.0
122,OKC,no,away,Foul: Personal,Bulls,Thunder,0,21900859,0.7216666666666666,2020-02-25,2020,INC,00:43.3,OKC,43.3,Q4,home,124,0,CHI,CHI,16911.0
122,OKC,no,away,Foul: Loose Ball,Bulls,Thunder,0,21900859,0.6966666666666667,2020-02-25,2020,INC,00:41.8,OKC,41.8,Q4,home,124,0,CHI,CHI,16911.0
122,CHI,no,home,Foul: Personal,Bulls,Thunder,0,21900859,0.5133333333333333,2020-02-25,2020,CC,00:30.8,OKC,30.8,Q4,away,124,0,CHI,OKC,16911.0
122,CHI,no,home,Foul: Personal,Bulls,Thunder,0,21900859,0.38,2020-02-25,2020,CC,00:22.8,OKC,22.8,Q4,away,124,0,CHI,OKC,16911.0
122,CHI,no,home,Foul: Personal,Bulls,Thunder,0,21900859,0.2516666666666666,2020-02-25,2020,CC,00:15.1,OKC,15.1,Q4,away,124,0,CHI,OKC,16911.0
122,CHI,no,home,Foul: Personal,Bulls,Thunder,0,21900859,0.13,2020-02-25,2020,CC,00:07.8,OKC,7.8,Q4,away,124,0,CHI,OKC,16911.0
122,OKC,no,away,Instant Replay: Support Ruling,Bulls,Thunder,0,21900859,0.0483333333333333,2020-02-25,2020,CC,00:02.9,OKC,2.9,Q4,home,124,0,CHI,CHI,16911.0
110,WAS,no,home,Foul: Shooting,Wizards,Nets,1,21900866,1.1983333333333333,2020-02-26,2020,CC,01:11.9,BKN,11.9,Q4,away,106,0,WAS,BKN,15021.0
110,WAS,no,home,Foul: Shooting,Wizards,Nets,0,21900866,0.62,2020-02-26,2020,CC,00:37.2,BKN,37.2,Q4,away,106,0,WAS,BKN,15021.0
110,BKN,no,away,Foul: Shooting,Wizards,Nets,0,21900866,0.4833333333333333,2020-02-26,2020,CC,00:29.0,BKN,29.0,Q4,home,106,0,WAS,WAS,15021.0
110,WAS,no,home,Foul: Loose Ball,Wizards,Nets,0,21900866,0.045,2020-02-26,2020,INC,00:02.7,BKN,2.7,Q4,away,106,0,WAS,BKN,15021.0
110,BKN,no,away,Foul: Personal Take,Wizards,Nets,0,21900866,0.0266666666666666,2020-02-26,2020,CC,00:01.6,BKN,1.6,Q4,home,106,0,WAS,WAS,15021.0
126,MIA,no,home,Foul: Personal,Heat,Timberwolves,0,21900868,0.7616666666666667,2020-02-26,2020,CC,00:45.7,MIN,45.7,Q4,away,129,0,MIA,MIN,19600.0
126,MIN,no,away,Foul: Personal,Heat,Timberwolves,0,21900868,0.4766666666666667,2020-02-26,2020,CC,00:28.6,MIN,28.6,Q4,home,129,0,MIA,MIA,19600.0
126,MIA,no,home,Foul: Shooting,Heat,Timberwolves,0,21900868,0.29,2020-02-26,2020,CC,00:17.4,MIN,17.4,Q4,away,129,0,MIA,MIN,19600.0
126,MIN,no,away,Foul: Shooting,Heat,Timberwolves,0,21900868,0.23,2020-02-26,2020,CC,00:13.8,MIN,13.8,Q4,home,129,0,MIA,MIA,19600.0
126,MIA,no,home,Foul: Personal,Heat,Timberwolves,0,21900868,0.0216666666666666,2020-02-26,2020,CC,00:01.3,MIN,1.3,Q4,away,129,0,MIA,MIN,19600.0
107,NYK,no,away,Foul: Personal,Hornets,Knicks,0,21900864,0.285,2020-02-26,2020,CC,00:17.1,NYK,17.1,Q4,home,101,0,CHA,CHA,13152.0
107,NYK,no,away,Turnover: Lost Ball Out of Bounds,Hornets,Knicks,0,21900864,0.1983333333333333,2020-02-26,2020,CC,00:11.9,NYK,11.9,Q4,home,101,0,CHA,CHA,13152.0
107,NYK,no,away,Foul: Personal,Hornets,Knicks,0,21900864,0.1866666666666666,2020-02-26,2020,CC,00:11.2,NYK,11.2,Q4,home,101,0,CHA,CHA,13152.0
107,NYK,no,away,Foul: Personal,Hornets,Knicks,0,21900864,0.0883333333333333,2020-02-26,2020,CC,00:05.3,NYK,5.3,Q4,home,101,0,CHA,CHA,13152.0
106,IND,TNT,home,Foul: Offensive,Pacers,Trail Blazers,1,21900874,1.9416666666666669,2020-02-27,2020,INC,01:56.5,POR,56.5,Q4,away,100,0,IND,POR,16872.0
106,POR,TNT,away,Foul: Personal,Pacers,Trail Blazers,1,21900874,1.5983333333333332,2020-02-27,2020,INC,01:35.9,POR,35.9,Q4,home,100,0,IND,IND,16872.0
106,POR,TNT,away,Foul: Personal,Pacers,Trail Blazers,1,21900874,1.1933333333333334,2020-02-27,2020,CC,01:11.6,POR,11.6,Q4,home,100,0,IND,IND,16872.0
106,IND,TNT,home,Foul: Shooting,Pacers,Trail Blazers,0,21900874,0.52,2020-02-27,2020,INC,00:31.2,POR,31.2,Q4,away,100,0,IND,POR,16872.0
112,SAC,no,away,Foul: Loose Ball,Thunder,Kings,0,21900875,0.76,2020-02-27,2020,CC,00:45.6,SAC,45.6,Q4,home,108,0,OKC,OKC,18203.0
